,title,link,view,upload_date
266,개념없는 중국 아이돌 참교육하는 정형돈,https://youtube.com/watch?v=MO2eTBwXajc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,150만회,1개월 전
267,[대만 방송]대만 패널이 이야기하는 미국 내 한류의 위력,https://youtube.com/watch?v=on5n0gk_6BY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.1만회,2주 전
268,"""제발 컴백 부탁드릴게요ㅠㅠㅠ"" 블랙핑크(BLACKPINK) 미니1,2집 리뷰",https://youtube.com/watch?v=hk7XDLIvmVk&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.5천회,6일 전
269,"[풀영상] 블랙핑크 지수.안보현.아이유.임윤아.한지민.정해인…💋'밀수' VIP시사회 빛낸 스타들 (Smugglers VIP Premiere) JISOO, Ahn Bo-hyun",https://youtube.com/watch?v=GmO2mLK81IM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9만회,3주 전
270,"맨시티 홀란드, 블랙핑크 지수누나와 깜짝 인증샷!",https://youtube.com/watch?v=wbUAgCXI4g0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.3천회,2주 전
271,"블랙핑크 리사, 베트남 본핑크서 신명나는 무대 휘젓다",https://youtube.com/watch?v=B5c6Xib4umA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.3천회,2주 전
272,"블랙핑크 (BLACKPINK) 파리, 스타드드프랑스 공연 (댄스 챌린지 영상 포함)",https://youtube.com/watch?v=5a9qpjZD1aE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.3천회,3주 전
273,블랙핑크 리사가 태국에서 신으로 불리는 이유,https://youtube.com/shorts/W5tL5ZmR3Rs,137만회,1개월 전
274,현재 리사의 패션쇼 복장에 중국 네티즌들이 분노중인 이유 (사이다주의ㅋㅋ),https://youtube.com/watch?v=Y9JshDPEYMo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.5만회,1개월 전
275,BLACKPINK [BORN PINK TOUR: ENCORE] - BOOMBAYAH + Lovesick Girls + PLAYING WITH FIRE | MetLife Day 2,https://youtube.com/watch?v=U9GCTDR4Au8&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,10만회,1일 전
276,"블랙핑크 베트남 공연 직찍 영상 모음 : BORN PINK, Hanoi, Vietnam Stage",https://youtube.com/watch?v=5w406r7R9Zc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.6천회,2주 전
277,러블리 페이스에 아찔한 뒷태까지 완.벽. #블랙핑크 #리사 #Newsen,https://youtube.com/shorts/nE-36H34FYk,8.1천회,1개월 전
278,Blackpink @ Stade de France in Paris - Whistle | Fancam,https://youtube.com/watch?v=uYi9a4IRN-o&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,15만회,4주 전
279,블랙핑크 리사 (BLACKPINK lisa) 우아한 자태 (불가리 포토월),https://youtube.com/watch?v=cg8QGXtUOnk&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.1만회,1개월 전
280,[블랙핑크] 엉망진창 인형 소개 ㅋㅋㅋ,https://youtube.com/shorts/JnaU2spKW_s,3.2천회,5일 전
281,지니핑크&보니블랙 탕후루 만들기 챌린지 Tanghulu challenge,https://youtube.com/watch?v=AsnT4TnBwMs&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,22만회,1개월 전
282,＂역시 유튜브 퀸 아니랄까 봐＂ 블랙핑크 '셧다운' 뮤비 4억 돌파했다 外 | 이슈픽,https://youtube.com/watch?v=L38saVKGIDY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,490회,7시간 전
283,맨체스터 시티 엘링 홀란 선수가 한국 도착해서 한 일 / 현지 기자가 숙소 보고 놀랍다는 이유,https://youtube.com/watch?v=XBJBqcoaKik&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,66만회,2주 전
284,블랙핑크 전동 캐리어 에어휠 전동 캐리어 여행가방 20인치 SE3S,https://youtube.com/shorts/77sb5uUvvnU,6.2천회,1개월 전
285,"BLACKPINK 블랙핑크 전용기 입국 (팬들을 반기는 지수,제니,로제,리사) Arrival | SGBAC • 230618",https://youtube.com/watch?v=GBEwi4wZiSQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.8만회,1개월 전
286,"블랙핑크 지수, 오징어 게임2 참여?! ""아니 진짜 지수가 나온다고요?ㄷㄷ""",https://youtube.com/watch?v=FcW2ZtqeM08&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.4천회,1개월 전
287,STAY (BLACKPINK/블랙핑크) - 아카네 리제,https://youtube.com/watch?v=lfSi1aaHt7I&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.9천회,1개월 전
288,"블랙핑크, 전세계 아티스트 ""최초"" 유튜브 구독자 9천만명 돌파ㄷㄷ",https://youtube.com/watch?v=WPpihN7lMX0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.7천회,3주 전
289,Blackpink @ Stade de France in Paris - Soundcheck | Fancam,https://youtube.com/watch?v=I3CKhCf2nYQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,25만회,4주 전
290,230618 블랙핑크 리사 BLACKPINK LISA 아이들콘서트 끝나고 브루노마스콘서트 보러가는길 직캠,https://youtube.com/watch?v=ZZh1Y7OArgw&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.3만회,1개월 전
291,[종이접기 미니카] 아이돌 시리즈 블랙핑크 슈퍼 모드 !  minicar super blackpink,https://youtube.com/watch?v=NHt_-f_s1VY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,7.3천회,1개월 전
292,베니의 BLACKPINK(블랙핑크) - ‘How You Like That’ cover by Benny the Cat #shorts,https://youtube.com/shorts/1QqdDbP8lbc,254만회,1개월 전
293,방시혁이 소속사 대표 통수친 피프티피프티에게 날린 일침 (사이다주의),https://youtube.com/watch?v=nHTFD5KQAcs&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,110만회,1개월 전
294,"BlackPink Concert Dance Challenge,Party with Blackpink,Metlife Stadium ,New Jersey,블랙핑크,댄스 챌렌지,2023",https://youtube.com/watch?v=SJzThrikklI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,6.6천회,2일 전
295,4K 230811 Blackpink ‘Whistle’ Born Pink Encore MetLife1 NJ NY 블랙핑크,https://youtube.com/watch?v=grXp0lWq710&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.6만회,2일 전
296,용찬우 : 우울증 이야기 하는 송민호 패버리고 싶다,https://youtube.com/watch?v=s1fs-q_y_sg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,12만회,5일 전
297,230702 BLACKPINK JENNIE 제니 직캠 - Typa Girl @BST Hyde Park,https://youtube.com/watch?v=5jkwDjkPbL0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.9만회,1개월 전
298,"[풀버전] 블랙핑크 '지수·제니·로제', 비주얼 뽐내며 월드투어 파리 출국✈️BLACKPINK 'JISOO·JENNIE·ROSÉ' Airport Departure #Newsen",https://youtube.com/watch?v=1LEjQ4dpVC4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.7만회,1개월 전
299,잼버리 돌려막기... kpop 업계가 분노하는 이유,https://youtube.com/watch?v=D8V-ZbbHs0Y&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,10만회,4일 전
300,"블랙핑크 리사, 루이비통 회장 아들과 데이트? 파리서 찍힌 이 사진 外 | 이슈픽",https://youtube.com/watch?v=HXgTL5De_Q4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.1천회,1개월 전
301,블랙핑크 지수 안보현 열애 궁합 ｜연예인 타로 리딩 공부,https://youtube.com/watch?v=XPSGjcEzCAA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.8천회,10일 전
302,"블랙핑크, K-pop 아티스트 최초로 영국 최대 축제 헤드라이너 무대 공개",https://youtube.com/watch?v=stMcLglvfaU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.4만회,1개월 전
303,종이로 만든 블랙핑크 오레오 언박싱! 포카는 덤♡ #무료도안,https://youtube.com/shorts/_C-ssGOTBC4,371만회,1개월 전
304,"보은,선유가 부르는 블랙핑크의 'STAY' (클라씨)",https://youtube.com/watch?v=pOqkkUwc3XE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.4만회,1개월 전
305,블랙핑크 로제가 내 앞에💕 브루노마스 공연에서,https://youtube.com/shorts/23UY0PXHhpE,37만회,1개월 전
306,Blackpink @ Stade de France in Paris - Typa girl | Fancam,https://youtube.com/watch?v=57kg7nG51-Y&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,33만회,4주 전
307,대만 야시장에서 파는 블랙핑크 치킨#shorts,https://youtube.com/shorts/qSpqGxH9ntA,6.9만회,1개월 전
308,"블랙핑크 제니, 천재급 라면 먹방 화제!",https://youtube.com/shorts/QvhGgkIdmQg,163만회,2주 전
309,이경규 어머니 빈소를 겁없이 찾아온 강호동과 이영자...이경규가 이들을 막아선 이유,https://youtube.com/watch?v=hcn0fthUdDM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,385만회,1개월 전
310,4K 230811 Blackpink ‘Shut Down’ Born Pink Encore MetLife1 NJ NY 블랙핑크,https://youtube.com/watch?v=tIJKDZ7b45M&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,6.1천회,1일 전
311,[Summer K-AMP] Blackpink(블랙핑크) - BLACKPINK IN YOUR AREA Remix | Mood Dok Choreography,https://youtube.com/watch?v=NiPEDTLS4DY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.9천회,7일 전
312,Director Reacts - 블랙핑크 - 'Pink Venom' MV,https://youtube.com/watch?v=L8zsWb6gk60&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.1만회,2주 전
313,블랙핑크 4인 커버 메이크업,https://youtube.com/shorts/V6Qh6UI1AxY,6.7만회,1개월 전
314,일본인아내에게 블랙핑크 콘서트 VIP티켓을 사줬습니다..,https://youtube.com/shorts/UzUfjTacmXw,10만회,1개월 전
315,"BLACKPINK '블랙핑크' '뚜두뚜두 (DDU-DU DDU-DU)' 230715 4K Fancam at Stade de France, Paris BORN PINK encore",https://youtube.com/watch?v=Mfk-K-b0e6w&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.6만회,4주 전
316,"중국반응| BTS, 블랙핑크, 케이팝, 한국문화를 막은 한한령이 중국의 패착인 이유. 박재범은 되는데 한국국적 케이팝, 한류아이돌들은 중국에 못가는 진짜 이유",https://youtube.com/watch?v=gL9QPjKVThg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,13만회,1개월 전
317,[TJ노래방 / MR Live] Pink Venom - 블랙핑크 / TJ Karaoke,https://youtube.com/watch?v=nCXfsJQ2Dws&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.8천회,1개월 전
318,YG 랜덤 플레이 댄스 l BLACKPINK(블랙핑크) l WINNER(위너) l #랜플댄원조맛ZIP l RandomPlayDance,https://youtube.com/watch?v=78g82eRxkCA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.5만회,1개월 전
319,Blackpink @ BST Hyde Park - Lovesick Girls | Fancam,https://youtube.com/watch?v=mOJghrJLyz0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,6.2만회,1개월 전
320,귀한 분이 왜 누추한 곳에.. 블랙핑크 제니 ≪마블 합류 루머≫ 총정리,https://youtube.com/watch?v=bZ4Lt0ljVfE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,21만회,1개월 전
321,4K 230811 Blackpink ‘All Eyes on Me’ ‘Flower’ Jisoo solos Born Pink Encore MetLife1 NJ NY 블랙핑크 지수,https://youtube.com/watch?v=LQX4hXrpMOM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.6천회,2일 전
322,(직캠) 블랙핑크 지수 💖 왜 이렇게 예쁘지? (BLACKPINK JISOO),https://youtube.com/shorts/eWmsDQ4nktQ,2.2만회,3주 전
323,베트남 블링크 뿔났다…남중국해 분쟁에 등 터지는 블랙핑크,https://youtube.com/watch?v=BmngPfDj0aM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.5천회,1개월 전
324,"BLACKPINK '블랙핑크' 'HOW YOU LIKE THAT' 230715 4K Fancam at Stade de France, Paris BORN PINK encore",https://youtube.com/watch?v=zFeZvsatk10&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,8.9천회,4주 전
325,"블랙핑크 지수,  무더위 잠깐 잊게 하는 시원상큼 미모ㅣ영화 ‘밀수’VIP 시사회 포토월",https://youtube.com/watch?v=-RoNimQnHxI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.4천회,3주 전
326,"블랙핑크 '로제·제니', 챙이 뒤에 슬금슬금 젠득이ㅋㅋ (입국)✈️BLACKPINK 'ROSÉ·JENNIE' ICN Airport Arrival 23.7.4 #Newsen",https://youtube.com/watch?v=fiPyStfhDHg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2만회,1개월 전
327,빵 대신 블랙핑크(BLACKPINK) 뜬다…블링크들이 편의점에 가는 이유,https://youtube.com/watch?v=jElzV6RC1J0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.6천회,1개월 전
328,블랙핑크 @ BST 하이드파크 - 휘파람 | 직캠,https://youtube.com/watch?v=-bR0e8eoMpQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,16만회,1개월 전
329,[랜플댄] 지락이들이 말아주는 K-POP 댄스 모음💖 #highlight #뿅뿅지구오락실2 EP.11,https://youtube.com/watch?v=nmNQ7YO-DjM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,97만회,3주 전
330,옷을 바꿔입은것 같은 블랙핑크 지수 제니 공항패션 #shorts,https://youtube.com/shorts/zL6kCetQu9c,36만회,3주 전
331,Blackpink @ Stade de France in Paris - Lisa Solo - Money | Fancam,https://youtube.com/watch?v=Sg-D2KmVh5Q&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,43만회,4주 전
332,[씬속뉴스] 블랙핑크 공개 연애 1호는 지수..재계약 앞둔 YG 신속 인정 '눈길' / 연합뉴스TV (YonhapnewsTV),https://youtube.com/watch?v=F6jFyjqrfHc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.6만회,11일 전
333,알고보면 블랙핑크 데뷔조였던 걸그룹 미모 끝판왕 미연,https://youtube.com/shorts/y__-7yZA4kA,428만회,1개월 전
334,진짜 이건 못참지🖤 스타벅스 & 블랙핑크 디저트 먹방 ASMRㅣ초콜릿 케이크ㅣDessert Korea Starbucks Blackpink Cake Mukbang,https://youtube.com/watch?v=qpRNmJLlf9E&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,22만회,2주 전
335,"제니 실물 체감, 인간 샤넬인 이유 (BLACKPINK JENNIE)",https://youtube.com/shorts/V-q92n8IrH8,4.7만회,3일 전
336,"[LIVE] 블랙핑크 '지수·제니', 인천공항 입국✈️BLACKPINK 'JISOO·JENNIE' ICN Airport Arrival 23.7.17 #Newsen",https://youtube.com/watch?v=G0r4YRt_Bdo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.1만회,스트리밍 시간: 4주 전
337,BLACKPINK '블랙핑크' Jennie 제니 'YOU AND ME' + 'SOLO' 230715 4K Fancam at Stade de France BORN PINK,https://youtube.com/watch?v=Un_0rcn4ZFQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.5만회,4주 전
338,[HotIssue] 블랙핑크 해체 가능성!,https://youtube.com/watch?v=ATBqy-3g9DI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,949회,1개월 전
339,"[#퀸덤퍼즐/풀버전] ♬ Shut Down - RED QUEEN (리이나, 상아, 파이, 휘서)(원곡: 블랙핑크) @리믹스배틀 #QUEENDOMPUZZLE",https://youtube.com/watch?v=cGz_VswTlyI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,13만회,1개월 전
340,"BLACKPINK '블랙핑크' 'FOREVER YOUNG' 230715 4K Fancam at Stade de France, Paris BORN PINK encore",https://youtube.com/watch?v=P1lAIB46Rjs&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.5만회,4주 전
341,BLACKPINK - 특(S-Class) (Original by Stray Kids) | AI COVER | Kits.AI,https://youtube.com/watch?v=QQMRwyUkSgs&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,42만회,1개월 전
342,블랙핑크 실물후기💝블핑 콘서트 올영 추천템으로 같이준비해요,https://youtube.com/watch?v=s9KguCl4Kvg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.8만회,5일 전
343,"팝가수 위켄드, 블랙핑크 제니 팔아먹어…",https://youtube.com/watch?v=JzFZpC7a0UU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.8천회,1개월 전
344,BLACKPINK - ‘B.P.M.’ Roll #23,https://youtube.com/watch?v=qyr13Idynm4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,320만회,1개월 전
345,배트맨과 플래시의 첫 만남(ft. 블랙핑크) #저스티스리그,https://youtube.com/shorts/fl-qIoXA8Fc,75만회,1개월 전
346,재계약 암시한 블랙핑크 지수 #shorts,https://youtube.com/shorts/MnJVXonouWs,1.8천회,5일 전
347,230810 BLACKPINK WORLD TOUR 'BORN PINK' #블랙핑크 #제니 #BLACKPINK #JENNIE 인천국제공항 출국 FANCAM,https://youtube.com/watch?v=8ldfRPFK9_Q&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,472회,3일 전
348,블랙핑크 지수! 좋은 운 다 갔다? 블랙핑크 지수 사주풀이! 에 대한 강의입니다~ 사주/운세/역학/철학/주역/사주팔자/관상/풍수지리/주역/육효/철학원/철학관,https://youtube.com/watch?v=xXYsLIRlWsM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,954회,1개월 전
349,정국 bts는 슈취타 의 최신 에피소드에서 Pink Venom을 노래합니다,https://youtube.com/watch?v=aqQ7iiFYZSE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2천회,12일 전
350,(우왁굳&이세돌 반응) 블랙핑크 '핑크베놈' 저세계아이돌 COVER 같이보기 (BLACKPINK PinkVenom),https://youtube.com/watch?v=Omf5lBoqBXU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,21만회,1개월 전
351,"블랙핑크, 데뷔 7주년 기념과 'MTV VMAs' 노미네이션으로 활약 고조",https://youtube.com/watch?v=0TOcWENg3m8&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.1천회,4일 전
352,블랙핑크 리사가 데뷔 후 처음으로 올빽한 이유ㄷㄷ,https://youtube.com/shorts/jVugElTsrqU,13만회,1개월 전
353,스벅과 블핑이 만났다! 스타벅스 블랙핑크 스트로베리 초코 크림 프라프치노 리뷰 #shots #신상,https://youtube.com/shorts/rVT_uHBOIII,3.6천회,2주 전
354,블랙핑크 리사가 팬한테 빡친 이유 #shorts,https://youtube.com/shorts/Ym0xWCYo6S4,111만회,1개월 전
355,"[LIVE] 블랙핑크 '지수·로제', 인천공항 출국✈️BLACKPINK 'JISOO·ROSÉ' Airport Departure 23.8.10 #Newsen",https://youtube.com/watch?v=vVCYYi7IB48&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.1만회,스트리밍 시간: 4일 전
356,Blackpink @ BST Hyde Park - Shut down | Fancam,https://youtube.com/watch?v=Pr-Ja9R_UUA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,16만회,1개월 전
357,블랙핑크 제니 마블 영화 출연 소식!,https://youtube.com/watch?v=yX4qArj9r5s&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.1천회,1개월 전
358,"""블랙핑크 리사, 재계약 불발됬다"" 소속사 입장문 공개",https://youtube.com/shorts/8rrWTenEMtA,34만회,1개월 전
359,"블랙핑크(BLACKPINK) 로제, 반바지에 드러난 각선미",https://youtube.com/watch?v=-ffEKab9h88&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.2천회,1개월 전
360,블랙핑크 지수-제니 '언제나 사랑스러워!' [STARPIC] / BLACKPINK Arrival - at Incheon Airport 20230717,https://youtube.com/watch?v=mrQg37QfQ7g&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.5천회,4주 전
361,"""블랙핑크(BLACKPINK) 제니, 재계약 앞두고 밝은 근황 'yozum'""",https://youtube.com/watch?v=h9L9-FCgnuA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.2천회,6일 전
362,'블랙핑크 제니'가 마블영화에?!  #기묘한케이지 #주간기묘케 #할리우드,https://youtube.com/shorts/ZonNDQwDaO8,1.4만회,1개월 전
363,블랙핑크 제니의 연기를 지켜보던 릴리로즈뎁이 건넨 한마디,https://youtube.com/watch?v=Ir92RMVBS24&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.8만회,1개월 전
364,블랙핑크 지수가 남자친구를 부르는 애칭은?!🤔 #shorts,https://youtube.com/shorts/Vrld8a-mOlg,119만회,1개월 전
